450.soplex,450.soplex_1,1,52,0,3,28,96,12,1,1,0,0,54,0
450.soplex,450.soplex_2,1,41,0,3,22,75,9,1,1,0,0,42,0
450.soplex,450.soplex_3,1,52,0,3,28,96,12,1,1,0,0,54,0
450.soplex,450.soplex_4,1,41,0,3,22,75,9,1,1,0,0,42,0
450.soplex,450.soplex_5,1,14,0,1,3,28,5,0,1,0,0,16,0
450.soplex,450.soplex_6,1,14,0,1,3,28,5,0,1,0,0,16,0
450.soplex,450.soplex_7,1,27,0,1,6,55,10,0,1,0,0,32,0
450.soplex,450.soplex_8,1,14,0,1,3,28,5,0,1,0,0,16,0
450.soplex,450.soplex_9,1,14,0,1,3,28,5,0,1,0,0,16,0
450.soplex,450.soplex_10,1,27,0,1,6,55,10,0,1,0,0,32,0
450.soplex,450.soplex_11,1,9,1,2,1,26,1,1,-1,0,0,11,0
450.soplex,450.soplex_12,1,8,1,2,1,21,1,1,-1,0,0,9,0
450.soplex,450.soplex_13,1,9,1,2,1,26,1,1,-1,0,0,11,0
450.soplex,450.soplex_14,1,8,1,2,1,21,1,1,-1,0,0,9,0
450.soplex,450.soplex_15,1,5,0,1,4,9,0,0,1,5,0,4,0
450.soplex,450.soplex_16,2,12,0,3,3,21,3,1,-1,0,0,12,0
450.soplex,450.soplex_17,1,16,0,6,3,26,2,1,-1,0,0,12,0
450.soplex,450.soplex_18,1,12,0,3,3,21,3,1,-1,0,0,12,0
450.soplex,450.soplex_19,1,16,0,4,4,36,2,1,1,0,0,16,0
450.soplex,450.soplex_20,1,0,0,0,0,0,0,0,1,0,0,0,0
450.soplex,450.soplex_21,1,16,0,4,4,36,2,1,1,0,0,16,0
450.soplex,450.soplex_22,1,17,0,4,4,39,2,1,1,0,0,18,0
450.soplex,450.soplex_23,1,17,0,4,4,39,2,1,1,0,0,18,0
450.soplex,450.soplex_24,1,19,2,1,15,35,1,0,1,0,0,20,0
450.soplex,450.soplex_25,1,14,2,1,9,24,1,0,1,0,0,17,0
450.soplex,450.soplex_26,1,13,2,1,9,22,1,0,1,0,0,14,0
450.soplex,450.soplex_27,1,33,0,4,10,103,4,1,-1,0,0,43,0
450.soplex,450.soplex_28,1,95,0,19,43,421,2,1,-1,2,0,314,0
450.soplex,450.soplex_29,1,21,0,1,20,45,0,0,1,0,0,20,0
450.soplex,450.soplex_30,2,9,0,1,8,15,0,0,1,0,0,14,0
450.soplex,450.soplex_31,1,4,0,1,2,7,0,0,1,0,0,4,0
450.soplex,450.soplex_32,1,18,0,2,10,29,4,1,-1,0,0,24,0
450.soplex,450.soplex_33,1,9,0,1,8,15,0,0,1,0,0,14,0
450.soplex,450.soplex_34,2,6,0,1,4,10,0,0,1,0,0,8,0
450.soplex,450.soplex_35,1,4,0,1,2,7,0,0,1,0,0,4,0
450.soplex,450.soplex_36,1,18,0,2,10,29,4,1,-1,0,0,24,0
450.soplex,450.soplex_37,1,6,0,1,4,10,0,0,1,0,0,8,0
450.soplex,450.soplex_38,2,60,1,5,37,123,6,1,1,0,0,66,0
450.soplex,450.soplex_39,2,1,0,1,0,1,0,0,1,0,0,0,0
450.soplex,450.soplex_40,1,96,1,13,58,199,4,4,-1,0,0,102,0
450.soplex,450.soplex_41,1,30,0,1,26,66,2,0,1,0,0,37,0
450.soplex,450.soplex_42,2,12,0,1,8,23,1,0,1,0,0,13,0
450.soplex,450.soplex_43,1,13,0,6,2,23,0,2,-1,0,0,11,0
450.soplex,450.soplex_44,1,13,0,1,12,29,0,0,1,0,0,12,0
450.soplex,450.soplex_45,3,1,0,1,0,1,0,0,1,0,0,0,0
450.soplex,450.soplex_46,3,1,0,1,0,1,0,0,1,0,0,0,0
450.soplex,450.soplex_47,2,162,0,8,116,322,21,2,-1,0,0,177,0
450.soplex,450.soplex_48,1,31,0,4,22,61,4,1,-1,0,0,29,0
450.soplex,450.soplex_49,3,1,0,1,0,1,0,0,1,0,0,0,0
450.soplex,450.soplex_50,2,92,1,8,61,181,11,2,-1,0,0,100,0
450.soplex,450.soplex_51,1,72,0,2,55,146,11,0,-1,0,0,77,0
450.soplex,450.soplex_52,1,23,0,4,14,45,2,2,1,0,0,24,0
450.soplex,450.soplex_53,1,120,0,5,109,260,4,1,1,0,0,129,0
450.soplex,450.soplex_54,1,33,0,1,32,75,0,0,1,0,0,36,0
450.soplex,450.soplex_55,3,1,0,1,0,1,0,0,1,0,0,0,0
450.soplex,450.soplex_56,2,161,1,2,130,328,21,0,1,0,0,173,0
450.soplex,450.soplex_57,3,1,0,1,0,1,0,0,1,0,0,0,0
450.soplex,450.soplex_58,2,162,1,2,132,329,21,0,1,0,0,175,0
450.soplex,450.soplex_59,1,128,0,6,94,256,18,1,1,0,0,133,0
450.soplex,450.soplex_60,3,1,0,1,0,1,0,0,1,0,0,0,0
450.soplex,450.soplex_61,2,141,0,2,113,284,20,0,1,0,0,152,0
450.soplex,450.soplex_62,3,1,0,1,0,1,0,0,1,0,0,0,0
450.soplex,450.soplex_63,2,147,0,2,119,297,20,0,1,0,0,158,0
450.soplex,450.soplex_64,1,132,0,3,102,267,17,0,1,0,0,141,0
450.soplex,450.soplex_65,2,12,0,1,10,27,0,1,-1,0,0,13,0
450.soplex,450.soplex_66,3,27,1,4,18,57,0,2,-1,0,0,28,0
450.soplex,450.soplex_67,3,19,1,3,12,39,0,1,1,0,0,19,0
450.soplex,450.soplex_68,3,9,0,2,6,19,0,1,-1,0,0,9,0
450.soplex,450.soplex_69,2,139,3,16,69,260,14,3,-1,0,0,152,0
450.soplex,450.soplex_70,2,19,1,3,12,39,0,1,1,0,0,19,0
450.soplex,450.soplex_71,2,33,3,6,17,71,2,3,-1,0,0,41,0
450.soplex,450.soplex_72,2,9,0,3,4,19,0,2,-1,0,0,10,0
450.soplex,450.soplex_73,1,312,2,20,195,600,32,3,1,0,0,335,0
450.soplex,450.soplex_74,1,117,2,8,82,235,13,2,1,0,0,122,0
450.soplex,450.soplex_75,2,1,0,1,0,1,0,0,1,0,0,0,0
450.soplex,450.soplex_76,1,123,2,6,89,246,12,1,1,0,0,132,0
450.soplex,450.soplex_77,1,1,0,1,0,1,0,0,1,0,0,0,0
450.soplex,450.soplex_78,1,88,0,1,74,176,13,0,1,0,0,91,0
450.soplex,450.soplex_79,1,18,0,1,12,41,2,0,1,0,0,21,0
450.soplex,450.soplex_80,1,3,0,1,0,11,0,0,1,0,0,5,0
